Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year
31.0,D02,10.0,137.0,-10.95,-21.75,384498.78,D02_018,D02_01,-16.35,-26.85,50.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,-28.75,-39.05,428604.06,D02_020,D02_01,-33.85,-44.75,75.0,yes,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,-28.75,-39.05,428604.06,D02_020,D02_01,-33.85,-44.75,75.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,111.15,-37.95,4888.1309,D02_024,,-37.35,-38.45,100.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,111.15,-37.95,4888.1309,D02_024,,-37.35,-38.45,100.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,-77.15,-27.65,69581.016,D02_027,D02_01,-25.95,-29.15,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,-77.15,-27.65,69581.016,D02_027,D02_01,-25.95,-29.15,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,-105.85,-9.64999,67949.109,D02_074,,-7.35,-11.95,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,10.0,137.0,-105.85,-9.64999,67949.109,D02_074,,-7.35,-11.95,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-107.05,76.25,502747.12,D02_002,,84.25,69.95,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-107.05,76.25,502747.12,D02_002,,84.25,69.95,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-42.65,65.95,186504.88,D02_004,,70.55,60.85,50.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-42.65,65.95,186504.88,D02_004,,70.55,60.85,50.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,131.95,65.95,310682.75,D02_005,,72.75,59.15,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,131.95,65.95,310682.75,D02_005,,72.75,59.15,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-4.45,-40.95,287420.81,D02_020,,-37.85,-43.15,50.0,yes,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-4.45,-40.95,287420.81,D02_020,,-37.85,-43.15,50.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,107.25,-24.45,627942.5,D02_025,,-13.05,-35.85,75.0,yes,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,107.25,-24.45,627942.5,D02_025,,-13.05,-35.85,75.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,140.85,-39.55,10125.909,D02_026,,-38.65,-40.45,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,140.85,-39.55,10125.909,D02_026,,-38.65,-40.45,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-66.45,-29.45,108749.92,D02_027,D02_01,-27.25,-32.15,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,-66.45,-29.45,108749.92,D02_027,D02_01,-27.25,-32.15,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,21.95,-46.05,129231.88,D02_032,,-42.15,-49.15,50.0,yes,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,11.0,137.0,21.95,-46.05,129231.88,D02_032,,-42.15,-49.15,50.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-84.05,72.55,724238.94,D02_002,,80.95,62.45,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-84.05,72.55,724238.94,D02_002,,80.95,62.45,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,143.45,61.45,329437.06,D02_005,,69.65,51.45,50.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,143.45,61.45,329437.06,D02_005,,69.65,51.45,50.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,123.45,79.05,274689.31,D02_006,,84.85,73.35,50.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,123.45,79.05,274689.31,D02_006,,84.85,73.35,50.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,63.45,-33.35,58331.805,D02_028,,-30.95,-35.45,100.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,63.45,-33.35,58331.805,D02_028,,-30.95,-35.45,100.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-106.55,-9.14999,42791.672,D02_029,,-7.24999,-11.15,100.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-106.55,-9.14999,42791.672,D02_029,,-7.24999,-11.15,100.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-100.15,-14.15,174017.33,D02_030,,-8.55,-18.35,100.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-100.15,-14.15,174017.33,D02_030,,-8.55,-18.35,100.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-77.05,-22.15,183053.16,D02_031,D02_01,-14.95,-27.95,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-77.05,-22.15,183053.16,D02_031,D02_01,-14.95,-27.95,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-61.95,-32.95,286758.94,D02_027,D02_01,-27.85,-38.55,75.0,yes,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-61.95,-32.95,286758.94,D02_027,D02_01,-27.85,-38.55,75.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,32.45,-46.35,151023.58,D02_032,,-43.85,-49.15,50.0,yes,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,32.45,-46.35,151023.58,D02_032,,-43.85,-49.15,50.0,yes,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-129.15,-46.55,16457.467,D02_033,,-44.75,-48.35,75.0,no,588.0,2014-05-29,644.0,137.0,Month 5,-80.0,-10.0,748.0,,Sunny,31.0
31.0,D02,12.0,137.0,-129.15,-46.55,16457.467,D02_033,,-44.75,-48.35,75.0,no,586.0,2014-05-28,643.0,137.0,Month 5,-80.0,-14.0,748.0,,Sunny,31.0
31.0,D02,13.0,138.0,-79.25,68.25,1157855.2,D02_002,,77.15,55.45,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-79.25,68.25,1157855.2,D02_002,,77.15,55.45,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,145.35,76.45,741425.81,D02_006,,85.25,66.05,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,145.35,76.45,741425.81,D02_006,,85.25,66.05,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-173.05,65.45,338794.03,D02_005,,71.15,61.65,50.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-173.05,65.45,338794.03,D02_005,,71.15,61.65,50.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-136.05,71.85,22469.896,D02_007,,73.45,70.55,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-136.05,71.85,22469.896,D02_007,,73.45,70.55,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,68.05,-33.45,86107.594,D02_028,,-30.35,-36.65,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,68.05,-33.45,86107.594,D02_028,,-30.35,-36.65,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-101.45,-11.55,86712.039,D02_029+030,,-9.35,-13.65,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-101.45,-11.55,86712.039,D02_029+030,,-9.35,-13.65,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-74.35,-17.45,526425.5,D02_031,D02_01,-8.45,-27.35,100.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-74.35,-17.45,526425.5,D02_031,D02_01,-8.45,-27.35,100.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,34.65,-42.45,55982.27,D02_032,,-40.15,-44.55,50.0,yes,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,34.65,-42.45,55982.27,D02_032,,-40.15,-44.55,50.0,yes,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-42.75,-21.55,356294.88,D02_034,D02_01,-16.85,-26.05,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-42.75,-21.55,356294.88,D02_034,D02_01,-16.85,-26.05,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-42.15,-30.55,6245.4961,D02_035,,-29.85,-31.05,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-42.15,-30.55,6245.4961,D02_035,,-29.85,-31.05,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-21.75,-24.45,467822.03,D02_037,D02_01,-15.55,-30.65,50.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,13.0,138.0,-21.75,-24.45,467822.03,D02_037,D02_01,-15.55,-30.65,50.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-66.45,65.55,952134.81,D02_002,,75.65,55.25,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-66.45,65.55,952134.81,D02_002,,75.65,55.25,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-133.25,73.25,60550.973,D02_007,,75.75,71.05,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-133.25,73.25,60550.973,D02_007,,75.75,71.05,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,159.85,75.65,702218.81,D02_006,,84.05,66.05,50.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,159.85,75.65,702218.81,D02_006,,84.05,66.05,50.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-73.45,-14.25,310234.94,D02_031,D02_01,-6.45,-22.35,50.0,yes,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-73.45,-14.25,310234.94,D02_031,D02_01,-6.45,-22.35,50.0,yes,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-46.05,-22.55,1795634.5,D02_034,D02_01,-4.95,-42.95,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-46.05,-22.55,1795634.5,D02_034,D02_01,-4.95,-42.95,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-18.45,-14.85,686106.62,D02_037,D02_01,-4.35,-26.25,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,-18.45,-14.85,686106.62,D02_037,D02_01,-4.35,-26.25,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,14.65,-34.15,398135.44,D02_038,,-26.95,-39.35,75.0,no,587.0,2014-05-31,646.0,138.0,Month 5,-81.0,-16.0,746.0,,Sunny,31.0
31.0,D02,14.0,138.0,14.65,-34.15,398135.44,D02_038,,-26.95,-39.35,75.0,no,589.0,2014-05-30,645.0,138.0,Month 5,-81.0,-8.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-178.95,72.35,823429.0,D02_006,,82.35,60.45,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-178.95,72.35,823429.0,D02_006,,82.35,60.45,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-60.65,63.85,1400102.8,D02_002,,75.45,48.75,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-60.65,63.85,1400102.8,D02_002,,75.45,48.75,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-39.05,-14.45,1761592.0,D02_034,D02_01,12.95,-45.25,50.0,yes,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-39.05,-14.45,1761592.0,D02_034,D02_01,12.95,-45.25,50.0,yes,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-10.35,-21.05,432438.0,D02_037,D02_01,-12.45,-29.45,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-10.35,-21.05,432438.0,D02_037,D02_01,-12.45,-29.45,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-21.85,-38.85,393477.81,D02_039,D02_01,-34.85,-42.75,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,-21.85,-38.85,393477.81,D02_039,D02_01,-34.85,-42.75,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,144.55,-41.65,26640.682,D02_040,,-40.55,-42.95,75.0,yes,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,144.55,-41.65,26640.682,D02_040,,-40.55,-42.95,75.0,yes,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,66.65,-31.55,251192.69,D02_041,,-25.55,-37.25,50.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,15.0,139.0,66.65,-31.55,251192.69,D02_041,,-25.55,-37.25,50.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-156.95,71.25,607147.5,D02_006,,81.55,57.55,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-156.95,71.25,607147.5,D02_006,,81.55,57.55,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-59.05,62.55,560911.75,D02_002,,72.95,52.35,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-59.05,62.55,560911.75,D02_002,,72.95,52.35,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-44.75,-14.45,1497704.4,D02_034,D02_01,9.85001,-39.75,50.0,yes,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-44.75,-14.45,1497704.4,D02_034,D02_01,9.85001,-39.75,50.0,yes,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-105.25,-44.55,65422.23,D02_042,,-42.55,-46.85,75.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,-105.25,-44.55,65422.23,D02_042,,-42.55,-46.85,75.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,20.85,-43.55,93606.008,D02_043,,-40.95,-46.25,50.0,yes,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,20.85,-43.55,93606.008,D02_043,,-40.95,-46.25,50.0,yes,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,55.75,-36.65,288726.62,D02_045,,-31.55,-41.65,50.0,no,591.0,2014-06-02,648.0,139.0,Month 5,-80.0,-20.0,746.0,,Sunny,31.0
31.0,D02,16.0,139.0,55.75,-36.65,288726.62,D02_045,,-31.55,-41.65,50.0,no,590.0,2014-06-01,647.0,139.0,Month 5,-79.0,-19.0,746.0,,Sunny,31.0
31.0,D02,17.0,140.0,-34.95,-26.65,1535843.5,D02_034,D02_01,-7.64999,-46.85,50.0,yes,593.0,2014-06-04,650.0,140.0,Month 5,-80.0,-11.0,743.0,,Sunny,31.0
31.0,D02,17.0,140.0,-34.95,-26.65,1535843.5,D02_034,D02_01,-7.64999,-46.85,50.0,yes,592.0,2014-06-03,649.0,140.0,Month 5,-79.0,-14.0,745.0,,Sunny,31.0
31.0,D02,17.0,140.0,77.95,-26.85,846718.5,D02_041,,-17.05,-37.75,50.0,no,593.0,2014-06-04,650.0,140.0,Month 5,-80.0,-11.0,743.0,,Sunny,31.0
31.0,D02,17.0,140.0,77.95,-26.85,846718.5,D02_041,,-17.05,-37.75,50.0,no,592.0,2014-06-03,649.0,140.0,Month 5,-79.0,-14.0,745.0,,Sunny,31.0
31.0,D02,17.0,140.0,-59.25,-36.85,169691.94,D02_044,D02_01,-30.95,-40.45,50.0,yes,593.0,2014-06-04,650.0,140.0,Month 5,-80.0,-11.0,743.0,,Sunny,31.0
31.0,D02,17.0,140.0,-59.25,-36.85,169691.94,D02_044,D02_01,-30.95,-40.45,50.0,yes,592.0,2014-06-03,649.0,140.0,Month 5,-79.0,-14.0,745.0,,Sunny,31.0
31.0,D02,17.0,140.0,58.75,-36.65,429066.81,D02_045,,-29.45,-42.45,75.0,no,593.0,2014-06-04,650.0,140.0,Month 5,-80.0,-11.0,743.0,,Sunny,31.0
31.0,D02,17.0,140.0,58.75,-36.65,429066.81,D02_045,,-29.45,-42.45,75.0,no,592.0,2014-06-03,649.0,140.0,Month 5,-79.0,-14.0,745.0,,Sunny,31.0
31.0,D02,18.0,140.0,62.45,-35.35,461514.19,D02_045,,-29.05,-42.95,75.0,no,593.0,2014-06-04,650.0,140.0,Month 5,-80.0,-11.0,743.0,,Sunny,31.0
31.0,D02,18.0,140.0,62.45,-35.35,461514.19,D02_045,,-29.05,-42.95,75.0,no,592.0,2014-06-03,649.0,140.0,Month 5,-79.0,-14.0,745.0,,Sunny,31.0
31.0,D02,18.0,140.0,-59.35,-25.15,195255.05,D02_044,D02_01,-16.85,-33.75,50.0,yes,593.0,2014-06-04,650.0,140.0,Month 5,-80.0,-11.0,743.0,,Sunny,31.0
31.0,D02,18.0,140.0,-59.35,-25.15,195255.05,D02_044,D02_01,-16.85,-33.75,50.0,yes,592.0,2014-06-03,649.0,140.0,Month 5,-79.0,-14.0,745.0,,Sunny,31.0
31.0,D02,19.0,141.0,-111.55,75.05,378609.59,D02_006,,80.85,70.15,50.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,19.0,141.0,-111.55,75.05,378609.59,D02_006,,80.85,70.15,50.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,19.0,141.0,-51.05,-24.95,1273851.5,D02_044,D02_01,-10.75,-41.45,75.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,19.0,141.0,-51.05,-24.95,1273851.5,D02_044,D02_01,-10.75,-41.45,75.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,19.0,141.0,-72.15,-9.85,147291.55,D02_047,D02_01,-5.35,-13.35,75.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,19.0,141.0,-72.15,-9.85,147291.55,D02_047,D02_01,-5.35,-13.35,75.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,19.0,141.0,-24.65,-28.25,798781.75,D02_048,D02_01,-16.45,-43.15,75.0,yes,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,19.0,141.0,-24.65,-28.25,798781.75,D02_048,D02_01,-16.45,-43.15,75.0,yes,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,19.0,141.0,62.25,-34.45,380470.47,D02_049,,-28.65,-40.85,75.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,19.0,141.0,62.25,-34.45,380470.47,D02_049,,-28.65,-40.85,75.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,20.0,141.0,-102.35,74.35,353009.62,D02_006,,80.45,68.55,50.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,20.0,141.0,-102.35,74.35,353009.62,D02_006,,80.45,68.55,50.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,20.0,141.0,-46.35,-24.35,1638267.2,D02_044,D02_01,-6.45,-44.15,75.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,20.0,141.0,-46.35,-24.35,1638267.2,D02_044,D02_01,-6.45,-44.15,75.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,20.0,141.0,-18.05,-24.45,1484767.4,D02_048,D02_01,-4.95,-44.15,50.0,yes,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,20.0,141.0,-18.05,-24.45,1484767.4,D02_048,D02_01,-4.95,-44.15,50.0,yes,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
31.0,D02,20.0,141.0,77.45,-36.25,968229.56,D02_049,,-29.25,-42.45,50.0,no,594.0,2014-06-07,652.0,141.0,Month 5,-79.0,-12.0,745.0,,Sunny,31.0
31.0,D02,20.0,141.0,77.45,-36.25,968229.56,D02_049,,-29.25,-42.45,50.0,no,595.0,2014-06-05,651.0,141.0,Month 5,-80.0,-8.0,743.0,,Sunny,31.0
